测试套/软件包名,测试用例名,状态,与2303对比,日志文件,原因
,oe_test_patchutils_grepdiff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_grepdiff_02/2023-08-08-09_56_18.log,None
,oe_test_patchutils_grepdiff_03,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_grepdiff_03/2023-08-08-09_57_04.log,None
,oe_test_patchutils_grepdiff_04,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_grepdiff_04/2023-08-08-09_57_50.log,None
,oe_test_patchutils_interdiff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_interdiff_02/2023-08-08-09_59_23.log,None
,oe_test_patchutils_lsdiff_01,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_lsdiff_01/2023-08-08-10_00_11.log,None
,oe_test_patchutils_lsdiff_02,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_lsdiff_02/2023-08-08-10_00_56.log,None
,oe_test_patchutils_lsdiff_03,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_lsdiff_03/2023-08-08-10_01_42.log,None
,oe_test_patchutils_lsdiff_04,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_lsdiff_04/2023-08-08-10_02_27.log,None
,oe_test_patchutils_splitdiff,success,same,./oe-rv2309/mugen-riscv/logs/patchutils/oe_test_patchutils_splitdiff/2023-08-08-10_03_14.log,None
pcre2,oe_test_pcre2grep,success,same,./oe-rv2309/mugen-riscv/logs/pcre2/oe_test_pcre2grep/2023-08-09-05:08:26.log,None
pcsc-lite,oe_test_service_pcscd,success,same,./oe-rv2309/mugen-riscv/logs/pcsc-lite/oe_test_service_pcscd/2023-08-08-16_03_33.log,None
,oe_test_socket_pcscd,success,same,./oe-rv2309/mugen-riscv/logs/pcsc-lite/oe_test_socket_pcscd/2023-08-08-16_08_51.log,None
perl-libwww-perl,oe_test_perl-libwww-perl_GET_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_01/2023-08-08-12_05_36.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_GET_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_02/2023-08-08-12_10_42.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_HEAD_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_01/2023-08-08-12_15_17.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_HEAD_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_02/2023-08-08-12_20_09.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_POST_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_01/2023-08-08-12_40_23.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_POST_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_02/2023-08-08-12_45_35.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_lwp-dump,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp-dump/2023-08-08-12_25_13.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_lwp_request_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_01/2023-08-08-12_30_32.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_perl-libwww-perl_lwp_request_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_02/2023-08-08-12_35_45.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
pigz,oe_test_pigz,success,03fail,./oe-rv2309/mugen-riscv/logs/pigz/oe_test_pigz/2023-08-08-11_53_07.log,None
pixman,oe_test_pixman,success,same,./oe-rv2309/mugen-riscv/logs/pixman/oe_test_pixman/2023-08-08-17_09_58.log,None
plymouth,oe_test_service_plymouth-switch-root-initramfs,fail,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-switch-root-initramfs/2023-08-08-10_07_32.log,systemd单元启动失败，Condition check resulted in Tell Plymouth To Jump To initramfs being skipped.
,oe_test_service_plymouth-halt,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-halt/2023-08-08-09_49_53.log,None
,oe_test_service_plymouth-kexec,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-kexec/2023-08-08-09_51_48.log,None
,oe_test_service_plymouth-poweroff,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-poweroff/2023-08-08-09_53_40.log,None
,oe_test_service_plymouth-quit,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-quit/2023-08-08-09_55_28.log,None
,oe_test_service_plymouth-quit-wait,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-quit-wait/2023-08-08-09_57_14.log,None
,oe_test_service_plymouth-read-write,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-read-write/2023-08-08-09_59_01.log,None
,oe_test_service_plymouth-reboot,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-reboot/2023-08-08-10_00_45.log,None
,oe_test_service_plymouth-start,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-start/2023-08-08-10_02_32.log,None
,oe_test_service_plymouth-switch-root,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_plymouth-switch-root/2023-08-08-10_04_19.log,None
,oe_test_service_systemd-ask-password-plymouth,success,same,./oe-rv2309/mugen-riscv/logs/plymouth/oe_test_service_systemd-ask-password-plymouth/2023-08-08-10_05_57.log,None
policycoreutils,oe_test_service_restorecond,fail,same,./oe-rv2309/mugen-riscv/logs/policycoreutils/oe_test_service_restorecond/2023-08-08-20_06_27.log,"preinstall absent
systemd unit restart failure
systemd unit runtime error
"
,oe_test_service_selinux-autorelabel,success,same,./oe-rv2309/mugen-riscv/logs/policycoreutils/oe_test_service_selinux-autorelabel/2023-08-08-20_07_14.log,None
,oe_test_service_selinux-autorelabel-mark,success,same,./oe-rv2309/mugen-riscv/logs/policycoreutils/oe_test_service_selinux-autorelabel-mark/2023-08-08-20_07_05.log,None
,oe_test_target_selinux-autorelabel,success,same,./oe-rv2309/mugen-riscv/logs/policycoreutils/oe_test_target_selinux-autorelabel/2023-08-08-20_07_22.log,None
polkit,oe_test_service_polkit,fail,09fail,./oe-rv2309/mugen-riscv/logs/polkit/oe_test_service_polkit/2023-08-09-05:09:32.log,软件polkit未安装
poppler,oe_test_poppler,success,same,./oe-rv2309/mugen-riscv/logs/poppler/oe_test_poppler/2023-08-08-11_54_59.log,None
procps-ng,oe_test_procps-ng-pmap,success,same,./oe-rv2309/mugen-riscv/logs/procps-ng/oe_test_procps-ng-pmap/2023-08-09-09_59_35.log,None
psacct,oe_test_psacct,success,03fail,./oe-rv2309/mugen-riscv/logs/psacct/oe_test_psacct/2023-08-09-04:44:01.log,None
,oe_test_service_psacct,success,03fail,./oe-rv2309/mugen-riscv/logs/psacct/oe_test_service_psacct/2023-08-09-04:45:11.log,None
python-rtslib,oe_test_service_target,success,03fail,./oe-rv2309/mugen-riscv/logs/python-rtslib/oe_test_service_target/2023-08-09-05:10:40.log,None
qpdf,oe_test_qpdf_qpdf_01,fail,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_01/2023-08-09-03:34:35.log,mugen脚本编写问题，grep内容与输出不符
,oe_test_qpdf_qpdf_02,fail,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_02/2023-08-09-03:35:40.log,qpdf无法使用弱密码算法写入文件
,oe_test_qpdf_qpdf_03,fail,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_03/2023-08-09-03:36:48.log,qpdf无法使用弱密码算法写入文件
,oe_test_qpdf_qpdf_08,fail,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_08/2023-08-09-03:42:08.log,qpdf无法使用弱密码算法写入文件
,oe_test_qpdf_qpdf_10,fail,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_10/2023-08-09-03:44:10.log,mugen脚本编写问题，grep内容与输出不符
,oe_test_qpdf_qpdf_04,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_04/2023-08-09-03:38:01.log,None
,oe_test_qpdf_qpdf_05,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_05/2023-08-09-03:39:04.log,None
,oe_test_qpdf_qpdf_06,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_06/2023-08-09-03:40:07.log,None
,oe_test_qpdf_qpdf_07,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_07/2023-08-09-03:41:09.log,None
,oe_test_qpdf_qpdf_09,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_09/2023-08-09-03:43:11.log,None
,oe_test_qpdf_zlib-flate,success,same,./oe-rv2309/mugen-riscv/logs/qpdf/oe_test_qpdf_zlib-flate/2023-08-09-03:45:10.log,None
qperf,oe_test_qperf_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/qperf/oe_test_qperf_01/2023-08-08-20_15_33.log,"timeout
"
quota,oe_test_service_rpc-rquotad,fail,09fail,./oe-rv2309/mugen-riscv/logs/quota/oe_test_service_rpc-rquotad/2023-08-08-11_21_35.log,"file missing
systemd unit restart failure
systemd unit runtime error
systemd unit enable failure
"
,oe_test_service_quota_nld,fail,diff,./oe-rv2309/mugen-riscv/logs/quota/oe_test_service_quota_nld/2023-08-08-11_20_11.log,quota_nld.service disable failed
radvd,oe_test_service_radvd,fail,same,./oe-rv2309/mugen-riscv/logs/radvd/oe_test_service_radvd/2023-08-09-13_28_08.log,None
rasdaemon,oe_test_service_ras-mc-ctl,fail,same,./oe-rv2309/mugen-riscv/logs/rasdaemon/oe_test_service_ras-mc-ctl/2023-08-08-16_10_56.log,None
,oe_test_service_rasdaemon,success,same,./oe-rv2309/mugen-riscv/logs/rasdaemon/oe_test_service_rasdaemon/2023-08-08-16_05_42.log,None
rng-tools,oe_test_service_rngd,fail,same,./oe-rv2309/mugen-riscv/logs/rng-tools/oe_test_service_rngd/2023-08-09-05:11:18.log,软件rng-tools未安装
rpmdevtools,oe_test_rpmdevtools_rpmdev-rmdevelrpms,fail,09fail,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-rmdevelrpms/2023-08-09-04:09:56.log,软件yumdownloader行为异常，导致下载失败
,oe_test_rpmdevtools_rpmargs,fail,diff,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmargs/2023-08-09-04:08:00.log,软件yumdownloader行为异常，导致下载失败
,oe_test_rpmdevtools_rpmdev-wipetree,fail,same,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-wipetree/2023-08-09-04:13:07.log,受 qemu 运行速度影响，手动重测通过
,oe_test_rpmdevtools_rpmdev-bumpspec,success,same,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-bumpspec/2023-08-09-04:43:16.log,None
,oe_test_rpmdevtools_rpmdev-vercmp,success,same,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-vercmp/2023-08-09-04:11:30.log,None
rpmlint,oe_test_rpmdiff,fail,09fail,./oe-rv2309/mugen-riscv/logs/rpmlint/oe_test_rpmdiff/2023-08-09-04:46:08.log,软件包安装时发生依赖错误
,oe_test_rpmlint,fail,09fail,./oe-rv2309/mugen-riscv/logs/rpmlint/oe_test_rpmlint/2023-08-09-04:47:09.log,软件包安装时发生依赖错误
rsync,oe_test_service_rsyncd,success,same,./oe-rv2309/mugen-riscv/logs/rsync/oe_test_service_rsyncd/2023-08-08-20_12_16.log,None
,oe_test_socket_rsyncd,success,same,./oe-rv2309/mugen-riscv/logs/rsync/oe_test_socket_rsyncd/2023-08-08-20_13_37.log,None
rtkit,oe_test_service_rtkit-daemon,success,same,./oe-rv2309/mugen-riscv/logs/rtkit/oe_test_service_rtkit-daemon/2023-08-08-11_57_58.log,None
ruby,oe_test_rake_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_rake_02/2023-08-08-11_25_08.log,"perl-libwww-perl 安装失败 package perl-libwww-perl-6.67-1.oe2309.noarch requires perl >= 6, but none of the providers can be installed"
,oe_test_erb,fail,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_erb/2023-08-08-10_53_36.log,None
,oe_test_irb_01,fail,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_irb_01/2023-08-08-11_01_55.log,None
,oe_test_irb_03,fail,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_irb_03/2023-08-08-11_16_35.log,None
,oe_test_rdoc_01,fail,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_rdoc_01/2023-08-08-11_39_34.log,None
,oe_test_ruby,fail,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_ruby/2023-08-08-12_07_22.log,None
,oe_test_gem,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_gem/2023-08-08-10_57_05.log,None
,oe_test_irb_02,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_irb_02/2023-08-08-11_09_39.log,None
,oe_test_rake_01,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_rake_01/2023-08-08-11_21_25.log,None
,oe_test_rake_03,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_rake_03/2023-08-08-11_32_12.log,None
,oe_test_rdoc_02,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_rdoc_02/2023-08-08-11_49_20.log,None
,oe_test_ri,success,same,./oe-rv2309/mugen-riscv/logs/ruby/oe_test_ri/2023-08-08-11_58_43.log,None
samba,oe_test_service_ctdb,fail,09fail,./oe-rv2309/mugen-riscv/logs/samba/oe_test_service_ctdb/2023-08-08-13_45_48.log,未知原因 ctdb.service: Failed to parse PID from file /run/ctdb/ctdbd.pid: Invalid argument
,oe_test_service_samba,fail,same,./oe-rv2309/mugen-riscv/logs/samba/oe_test_service_samba/2023-08-08-14_03_22.log,None
,oe_test_service_nmb,success,03fail,./oe-rv2309/mugen-riscv/logs/samba/oe_test_service_nmb/2023-08-08-13_54_52.log,None
,oe_test_service_smb,success,03fail,./oe-rv2309/mugen-riscv/logs/samba/oe_test_service_smb/2023-08-08-14_23_37.log,None
,oe_test_service_winbind,success,03fail,./oe-rv2309/mugen-riscv/logs/samba/oe_test_service_winbind/2023-08-08-14_27_49.log,None
sane-backends,oe_test_socket_saned,success,same,./oe-rv2309/mugen-riscv/logs/sane-backends/oe_test_socket_saned/2023-08-08-17_15_45.log,None
sanlock,oe_test_sanlock_wdmd,success,03fail,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_wdmd/2023-08-08-10_11_42.log,None
,oe_test_sanlock_base_01,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_base_01/2023-08-08-10_05_30.log,None
,oe_test_sanlock_base_02,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_base_02/2023-08-08-10_07_23.log,None
,oe_test_sanlock_base_03,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_base_03/2023-08-08-10_08_55.log,None
,oe_test_sanlock_base_04,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_base_04/2023-08-08-10_10_23.log,None
,oe_test_sanlock_sanlk-reset_01,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_sanlk-reset_01/2023-08-08-10_13_00.log,None
,oe_test_sanlock_sanlk-reset_02,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_sanlk-reset_02/2023-08-08-10_14_50.log,None
,oe_test_sanlock_sanlk_resetd,success,same,./oe-rv2309/mugen-riscv/logs/sanlock/oe_test_sanlock_sanlk_resetd/2023-08-08-10_16_59.log,None
security-tool,oe_test_security_tool,fail,same,./oe-rv2309/mugen-riscv/logs/security-tool/oe_test_security_tool/2023-08-08-16_08_08.log,None
,oe_test_service_openEuler-security,fail,same,./oe-rv2309/mugen-riscv/logs/security-tool/oe_test_service_openEuler-security/2023-08-08-16_12_53.log,None
sendmail,oe_test_sendmail_func_001,fail,same,./oe-rv2309/mugen-riscv/logs/sendmail/oe_test_sendmail_func_001/2023-08-08-15_57_05.log,None
,oe_test_service_sendmail,success,same,./oe-rv2309/mugen-riscv/logs/sendmail/oe_test_service_sendmail/2023-08-08-15_32_49.log,None
,oe_test_service_sm-client,success,same,./oe-rv2309/mugen-riscv/logs/sendmail/oe_test_service_sm-client/2023-08-08-15_45_31.log,None
smoke-basic-os,oe_test_aide_init_database,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_aide_init_database/2023-08-08-13_29_13.log,
,oe_test_cmp,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cmp/2023-08-08-10_59_36.log,"file missing
"
,oe_test_ip6tables_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip6tables_02/2023-08-08-11_53_37.log,"preinstall absent
"
,oe_test_iptables,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iptables/2023-08-08-11_55_20.log,"preinstall absent
"
,oe_test_ipv6_dnsmasq,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_dnsmasq/2023-08-08-11_56_27.log,"file missing
"
,oe_test_llvm,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_llvm/2023-08-08-11_00_18.log,"file missing
"
,oe_test_log_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_log_001/2023-08-08-10_35_48.log,"preinstall absent
"
,oe_test_logrotate_004,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_logrotate_004/2023-08-08-14_00_57.log,
,oe_test_os-prober_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_os-prober_01/2023-08-08-12_17_56.log,"preinstall absent
"
,oe_test_os-prober_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_os-prober_02/2023-08-08-12_18_04.log,"preinstall absent
"
,oe_test_rpm_cmd,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rpm_cmd/2023-08-08-12_26_28.log,
,oe_test_rsyslog_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_01/2023-08-08-12_27_34.log,"preinstall absent
"
,oe_test_rsyslog_02,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_02/2023-08-08-12_27_56.log,"preinstall absent
"
,oe_test_rsyslog_04,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_04/2023-08-08-12_28_17.log,"preinstall absent
"
,oe_test_rsyslog_05,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_05/2023-08-08-12_28_46.log,"preinstall absent
"
,oe_test_rsyslog_06,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_06/2023-08-08-12_32_38.log,"preinstall absent
"
,oe_test_rsyslog_07,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_07/2023-08-08-12_32_56.log,"preinstall absent
"
,oe_test_rsyslog_08,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_08/2023-08-08-12_33_07.log,"file missing
"
,oe_test_rsyslog_09,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_09/2023-08-08-12_33_47.log,"preinstall absent
"
,oe_test_rsyslog_10,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_10/2023-08-08-12_34_36.log,"preinstall absent
"
,oe_test_sort,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sort/2023-08-08-10_47_30.log,
,oe_test_user_debug_iotop_SCEN_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_user_debug_iotop_SCEN_01/2023-08-08-13_57_16.log,"file missing
"
,oe_test_glibc_getaddrinfo_01,fail,diff,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_glibc_getaddrinfo_01/2023-08-08-11_50_54.log,preinstall absent
,oe_test_ima_v2_manual_gen_digest_01,fail,diff,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ima_v2_manual_gen_digest_01/2023-08-08-13_44_23.log,2309中没有digest-list-tools的依赖
,oe_test_ip6tables_01,fail,diff,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip6tables_01/2023-08-08-11_53_15.log,"preinstall absent
"
,oe_test_iptables-save,fail,diff,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iptables-save/2023-08-08-11_55_05.log,preinstall absent
,oe_test_skopeo,fail,diff,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_skopeo/2023-08-08-10_47_43.log,安装脚本报错No match for argument: skopeo
,oe_test_CPUinfo_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_CPUinfo_001/2023-08-08-09_51_27.log,
,oe_test_MEMinfo_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_MEMinfo_001/2023-08-08-10_38_47.log,测试套问题，预期的 lshw 输出不适合 rv 架构
,oe_test_bbr_02,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_bbr_02/2023-08-08-13_43_52.log,/proc/sys/net/ipv4/tcp_congestion_control 无法写入
,oe_test_cat_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_cat_001/2023-08-08-09_50_19.log,
,oe_test_criu,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_criu/2023-08-08-10_21_33.log,待测软件包 criu 不存在
,oe_test_dumpe2fs,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_dumpe2fs/2023-08-08-14_03_29.log,将硬盘格式化时出现问题，无法在上面创建文件inode
,oe_test_ebtables,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ebtables/2023-08-08-11_50_00.log,"preinstall absent
"
,oe_test_ethtool_01,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ethtool_01/2023-08-08-11_50_11.log,"preinstall absent
"
,oe_test_firewalld_server,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_firewalld_server/2023-08-08-11_50_43.log,"preinstall absent
"
,oe_test_gettext,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_gettext/2023-08-08-12_21_58.log,
,oe_test_grub2_mkconfig,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_grub2_mkconfig/2023-08-08-11_52_08.log,"preinstall absent
"
,oe_test_mkdosfs,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mkdosfs/2023-08-08-14_02_47.log,将硬盘格式化时出现问题，无法在上面创建文件inode
,oe_test_mke2fs,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_mke2fs/2023-08-08-14_04_17.log,
,oe_test_ncurses,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ncurses/2023-08-08-12_09_34.log,
,oe_test_network_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_network_001/2023-08-08-10_41_13.log,preinstall absent
,oe_test_perf,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_perf/2023-08-08-10_45_07.log,测试出错 cycles: PMU Hardware doesn't support sampling/overflow-interrupts. Try 'perf stat'
,oe_test_perf_top_01,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_perf_top_01/2023-08-08-13_50_23.log,测试出错 cycles: PMU Hardware doesn't support sampling/overflow-interrupts. Try 'perf stat'
,oe_test_pwd_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_pwd_001/2023-08-08-10_46_04.log,测试使用的 /etc/kernel 目录不存在
,oe_test_rsyslog_03,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_03/2023-08-08-12_28_05.log,"preinstall absent
"
,oe_test_setools,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_setools/2023-08-08-12_50_05.log,
,oe_test_sevice_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_sevice_001/2023-08-08-10_47_20.log,
,oe_test_syslog_logrotate_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_syslog_logrotate_001/2023-08-08-10_51_20.log,/var/log/messages 目录不存在
,oe_test_yumgroup_001,fail,same,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_yumgroup_001/2023-08-08-10_54_21.log,oe-rv目前软件仓内并没有划分软件包组
,oe_test_IPV6_traceroute6_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_IPV6_traceroute6_02/2023-08-08-11_57_47.log,None
,oe_test_arping,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_arping/2023-08-08-11_37_07.log,None
,oe_test_audit_fixed_memory_02,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_audit_fixed_memory_02/2023-08-08-13_43_04.log,None
,oe_test_bbr_04,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_bbr_04/2023-08-08-13_44_03.log,None
,oe_test_bonding_SCEN_05,success,03fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_bonding_SCEN_05/2023-08-08-13_44_11.log,None
