测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_lxc_device_copy,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_device_copy/2023-08-08-03_28_35.log,没有对应的软件包
,oe_test_lxc_info,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_info/2023-08-08-03_33_09.log,没有对应的软件包
,oe_test_lxc_ls_monitor,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_ls_monitor/2023-08-08-03_26_01.log,没有对应的软件包
,oe_test_lxc_snapshot_start,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_snapshot_start/2023-08-08-03_29_24.log,没有对应的软件包
,oe_test_lxc_stop_top,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_stop_top/2023-08-08-03_32_18.log,没有对应的软件包
,oe_test_lxc_unfreeze_destroy,fail,./oe-rv2309/mugen-riscv/logs/lxc/oe_test_lxc_unfreeze_destroy/2023-08-08-03_26_51.log,没有对应的软件包
multipath-tools,oe_test_multipath-tools_kpartx,fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_kpartx/2023-08-08-12_54_16.log,测试使用 /dev/sda ，与虚拟机环境不符
os-basic,oe_test_disk_schedule_specific,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_schedule_specific/2023-08-08-19_53_59.log,多磁盘配置问题，重测通过
,oe_test_kernel_kdump,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_kernel_kdump/2023-08-08-20_56_24.log,systemd 问题
,oe_test_libsecret,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_libsecret/2023-08-09-00_15_07.log,secret-tool 在 03 预装了但是在 09 没有预装
,oe_test_reboot,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_reboot/2023-08-08-16_44_02.log,无法安装 dmidecode 软件包
,oe_test_server_mariadb_compatibilty,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_mariadb_compatibilty/2023-08-08-15_03_30.log,软件包 mysql-server 与软件包 mariadb-server 冲突
,oe_test_server_squid_blacklist,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_squid_blacklist/2023-08-08-13_23_17.log,firewall 通信失败
,oe_test_xmlsec,fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_xmlsec/2023-08-08-23_00_32.log,测试程序链接失败
quota,oe_test_service_quota_nld,fail,./oe-rv2309/mugen-riscv/logs/quota/oe_test_service_quota_nld/2023-08-08-11_20_11.log,重新测试通过
rpmdevtools,oe_test_rpmdevtools_rpmargs,fail,./oe-rv2309/mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmargs/2023-08-09-04_08_00.log,软件yumdownloader行为异常，导致下载失败
rsyslog,oe_test_rsyslog_function_relp,fail,./oe-rv2309/mugen-riscv/logs/rsyslog/oe_test_rsyslog_function_relp/2023-08-08-00_53_00.log,没有对应的软件包
smoke-basic-os,oe_test_glibc_getaddrinfo_01,fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_glibc_getaddrinfo_01/2023-08-08-11_50_54.log,缺少host命令
,oe_test_ima_v2_manual_gen_digest_01,fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ima_v2_manual_gen_digest_01/2023-08-08-13_44_23.log,2309上没有digest-list-tools 的依赖
,oe_test_ip6tables_01,fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_ip6tables_01/2023-08-08-11_53_15.log,没有预装iptables
,oe_test_iptables-save,fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_iptables-save/2023-08-08-11_55_05.log,没有预装iptables
,oe_test_skopeo,fail,./oe-rv2309/mugen-riscv/logs/smoke-basic-os/oe_test_skopeo/2023-08-08-10_47_43.log,2309中找不到skopeo软件包
systemd,oe_test_socket_systemd-userdbd,fail,./oe-rv2309/mugen-riscv/logs/systemd/oe_test_socket_systemd-userdbd/2023-08-08-01_12_08.log,找不到文件对象
vdo,oe_test_service_vdo,fail,./oe-rv2309/mugen-riscv/logs/vdo/oe_test_service_vdo/2023-08-08-17_27_38.log,测试超时
