测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_perl-libwww-perl_lwp-dump,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp-dump/2023-04-28-00:43:59.log,None
,oe_test_perl-libwww-perl_HEAD_02,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_02/2023-04-28-00:41:56.log,None
,oe_test_perl-libwww-perl_GET_02,success,./mugen-riscv/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_02/2023-04-28-00:38:45.log,None
p7zip,oe_test_p7zip_7za_001,success,./mugen-riscv/logs/p7zip/oe_test_p7zip_7za_001/2023-04-26-14:50:52.log,None
,oe_test_p7zip_7za_002,success,./mugen-riscv/logs/p7zip/oe_test_p7zip_7za_002/2023-04-26-14:55:04.log,None
,oe_test_p7zip_7za_003,success,./mugen-riscv/logs/p7zip/oe_test_p7zip_7za_003/2023-04-26-14:56:18.log,None
,oe_test_p7zip_7za_004,success,./mugen-riscv/logs/p7zip/oe_test_p7zip_7za_004/2023-04-26-14:57:22.log,None
,oe_test_p7zip_7za_005,success,./mugen-riscv/logs/p7zip/oe_test_p7zip_7za_005/2023-04-26-14:58:27.log,None
pngquant,oe_test_pngquant,success,./mugen-riscv/logs/pngquant/oe_test_pngquant/2023-04-26-19:32:14.log,None
powertop,oe_test_service_powertop,success,./mugen-riscv/logs/powertop/oe_test_service_powertop/2023-04-26-19:50:49.log,None
,oe_test_powertop,success,./mugen-riscv/logs/powertop/oe_test_powertop/2023-04-26-19:51:16.log,None
xinetd,oe_test_service_xinetd,success,./mugen-riscv/logs/xinetd/oe_test_service_xinetd/2023-04-27-06:13:07.log,None
opensp,oe_test_opensp_osx,success,./mugen-riscv/logs/opensp/oe_test_opensp_osx/2023-04-26-14:03:18.log,None
,oe_test_opensp_ospam_spam,success,./mugen-riscv/logs/opensp/oe_test_opensp_ospam_spam/2023-04-26-13:59:24.log,None
,oe_test_opensp_osgmlnorm,success,./mugen-riscv/logs/opensp/oe_test_opensp_osgmlnorm/2023-04-26-13:56:12.log,None
,oe_test_opensp_ospcat,success,./mugen-riscv/logs/opensp/oe_test_opensp_ospcat/2023-04-26-13:54:51.log,None
,oe_test_opensp_ospent_spent,success,./mugen-riscv/logs/opensp/oe_test_opensp_ospent_spent/2023-04-26-14:02:04.log,None
,oe_test_opensp_onsgmls,success,./mugen-riscv/logs/opensp/oe_test_opensp_onsgmls/2023-04-26-13:51:49.log,None
zerofree,oe_test_zerofree,success,./mugen-riscv/logs/zerofree/oe_test_zerofree/2023-04-27-06:41:58.log,None
scsi-target-utils,oe_test_service_tgtd,success,./mugen-riscv/logs/scsi-target-utils/oe_test_service_tgtd/2023-04-27-02:40:06.log,None
tcllib,oe_test_tcllib_nns,success,./mugen-riscv/logs/tcllib/oe_test_tcllib_nns/2023-04-27-04:18:03.log,None
,oe_test_tcllib_dtplite,success,./mugen-riscv/logs/tcllib/oe_test_tcllib_dtplite/2023-04-27-04:16:14.log,None
,oe_test_tcllib_page,success,./mugen-riscv/logs/tcllib/oe_test_tcllib_page/2023-04-27-04:21:27.log,None
openjade,oe_test_openjade_jade_02,success,./mugen-riscv/logs/openjade/oe_test_openjade_jade_02/2023-04-26-12:34:45.log,None
,oe_test_openjade_openjade_03,success,./mugen-riscv/logs/openjade/oe_test_openjade_openjade_03/2023-04-26-12:39:34.log,None
,oe_test_openjade_jade_01,success,./mugen-riscv/logs/openjade/oe_test_openjade_jade_01/2023-04-26-12:33:22.log,None
,oe_test_openjade_openjade_01,success,./mugen-riscv/logs/openjade/oe_test_openjade_openjade_01/2023-04-26-12:37:10.log,None
,oe_test_openjade_openjade_04,success,./mugen-riscv/logs/openjade/oe_test_openjade_openjade_04/2023-04-26-12:40:47.log,None
,oe_test_openjade_openjade_02,success,./mugen-riscv/logs/openjade/oe_test_openjade_openjade_02/2023-04-26-12:38:22.log,None
,oe_test_openjade_jade_03,success,./mugen-riscv/logs/openjade/oe_test_openjade_jade_03/2023-04-26-12:35:58.log,None
resource-agents,oe_test_service_ldirectord,success,./mugen-riscv/logs/resource-agents/oe_test_service_ldirectord/2023-04-26-23:21:05.log,None
,oe_test_target_resource-agents-deps,success,./mugen-riscv/logs/resource-agents/oe_test_target_resource-agents-deps/2023-04-26-23:25:08.log,None
nghttp2,oe_test_service_nghttpx,success,./mugen-riscv/logs/nghttp2/oe_test_service_nghttpx/2023-04-26-11:42:23.log,None
rpcbind,oe_test_socket_rpcbind,success,./mugen-riscv/logs/rpcbind/oe_test_socket_rpcbind/2023-04-26-23:31:21.log,None
,oe_test_service_rpcbind,success,./mugen-riscv/logs/rpcbind/oe_test_service_rpcbind/2023-04-26-23:28:58.log,None
varnish,oe_test_service_varnish,success,./mugen-riscv/logs/varnish/oe_test_service_varnish/2023-04-27-04:58:36.log,None
,oe_test_service_varnishncsa,success,./mugen-riscv/logs/varnish/oe_test_service_varnishncsa/2023-04-27-04:56:27.log,None
pcp-export-pcp2xml,oe_test_pcp2xml_02,success,./mugen-riscv/logs/pcp-export-pcp2xml/oe_test_pcp2xml_02/2023-04-26-17:29:09.log,None
,oe_test_pcp2xml_03,success,./mugen-riscv/logs/pcp-export-pcp2xml/oe_test_pcp2xml_03/2023-04-26-17:39:05.log,None
,oe_test_pcp2xml_04,success,./mugen-riscv/logs/pcp-export-pcp2xml/oe_test_pcp2xml_04/2023-04-26-17:49:30.log,None
,oe_test_pcp2xml_01,success,./mugen-riscv/logs/pcp-export-pcp2xml/oe_test_pcp2xml_01/2023-04-26-17:21:01.log,None
open-isns,oe_test_service_isnsd,success,./mugen-riscv/logs/open-isns/oe_test_service_isnsd/2023-04-26-12:19:43.log,None
vsftpd,oe_test_service_vsftpd,success,./mugen-riscv/logs/vsftpd/oe_test_service_vsftpd/2023-04-27-04:59:36.log,None
,oe_test_target_vsftpd,success,./mugen-riscv/logs/vsftpd/oe_test_target_vsftpd/2023-04-27-05:01:21.log,None
rrdtool,oe_test_rrdtool_graph_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_02/2023-04-26-23:50:16.log,None
,oe_test_rrdtool_graphv_07,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_07/2023-04-27-00:14:48.log,None
,oe_test_rrdtool_fetch,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_fetch/2023-04-27-00:24:18.log,None
,oe_test_rrdtool_create_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_create_02/2023-04-26-23:45:53.log,None
,oe_test_rrdtool_graph_08,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_08/2023-04-27-00:00:21.log,None
,oe_test_rrdtool_create_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_create_01/2023-04-26-23:44:28.log,None
,oe_test_rrdtool_graph_07,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_07/2023-04-26-23:58:43.log,None
,oe_test_rrdtool_graphv_04,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_04/2023-04-27-00:10:10.log,None
,oe_test_rrdtool_graph_05,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_05/2023-04-26-23:55:25.log,None
,oe_test_rrdtool_graph_10,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_10/2023-04-27-00:03:46.log,None
,oe_test_rrdtool_graph_04,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_04/2023-04-26-23:53:41.log,None
,oe_test_rrdtool_rrdcreate_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcreate_02/2023-04-27-00:36:01.log,None
,oe_test_rrdtool_xport_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_xport_02/2023-04-27-00:28:57.log,None
,oe_test_service_rrdcached,success,./mugen-riscv/logs/rrdtool/oe_test_service_rrdcached/2023-04-26-23:40:29.log,None
,oe_test_rrdtool_graph_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_01/2023-04-26-23:48:43.log,None
,oe_test_rrdtool_graphv_08,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_08/2023-04-27-00:16:36.log,None
,oe_test_rrdtool_rrdcached_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcached_01/2023-04-27-00:31:45.log,None
,oe_test_rrdtool_rrdcached_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcached_02/2023-04-27-00:33:09.log,None
,oe_test_rrdtool_xport_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_xport_01/2023-04-27-00:27:30.log,None
,oe_test_rrdtool_graphv_02,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_02/2023-04-27-00:07:09.log,None
,oe_test_rrdtool_flushcached,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_flushcached/2023-04-27-00:30:23.log,None
,oe_test_rrdtool_info,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_info/2023-04-27-00:26:01.log,None
,oe_test_rrdtool_graph_06,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_06/2023-04-26-23:57:06.log,None
,oe_test_rrdtool_graph_03,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_03/2023-04-26-23:51:56.log,None
,oe_test_rrdtool_restore,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_restore/2023-04-27-00:22:50.log,None
,oe_test_rrdtool_update,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_update/2023-04-26-23:47:17.log,None
,oe_test_rrdtool_graphv_03,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_03/2023-04-27-00:08:40.log,None
,oe_test_rrdtool_graph_09,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graph_09/2023-04-27-00:02:04.log,None
,oe_test_rrdtool_rrdcreate_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_rrdcreate_01/2023-04-27-00:34:36.log,None
,oe_test_rrdtool_graphv_10,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_10/2023-04-27-00:19:53.log,None
,oe_test_socket_rrdcached,success,./mugen-riscv/logs/rrdtool/oe_test_socket_rrdcached/2023-04-26-23:42:34.log,None
,oe_test_rrdtool_graphv_09,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_09/2023-04-27-00:18:14.log,None
,oe_test_rrdtool_graphv_01,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_01/2023-04-27-00:05:26.log,None
,oe_test_rrdtool_graphv_06,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_06/2023-04-27-00:13:12.log,None
,oe_test_rrdtool_dump,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_dump/2023-04-27-00:21:24.log,None
,oe_test_rrdtool_graphv_05,success,./mugen-riscv/logs/rrdtool/oe_test_rrdtool_graphv_05/2023-04-27-00:11:43.log,None
squid,oe_test_service_squid,success,./mugen-riscv/logs/squid/oe_test_service_squid/2023-04-27-03:09:29.log,None
xapian-core,oe_test_xapian-core_xapian-delve_01,success,./mugen-riscv/logs/xapian-core/oe_test_xapian-core_xapian-delve_01/2023-04-28-03:13:53.log,None
,oe_test_xapian-core_simpleindex,success,./mugen-riscv/logs/xapian-core/oe_test_xapian-core_simpleindex/2023-04-28-03:08:46.log,None
,oe_test_xapian-core_xapian-delve_02,success,./mugen-riscv/logs/xapian-core/oe_test_xapian-core_xapian-delve_02/2023-04-28-03:15:07.log,None
,oe_test_xapian-core_xapian-progsrv,success,./mugen-riscv/logs/xapian-core/oe_test_xapian-core_xapian-progsrv/2023-04-28-03:18:06.log,None
,oe_test_xapian-core_quest_01,success,./mugen-riscv/logs/xapian-core/oe_test_xapian-core_quest_01/2023-04-28-03:04:55.log,None
