测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_lksctp-tools_sctp_darn_01,fail,./mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_01/2023-06-02-12:55:49.log,
lldpad,oe_test_service_lldpad,fail,./mugen-riscv/logs/lldpad/oe_test_service_lldpad/2023-06-02-13:30:03.log,
multipath-tools,oe_test_multipath-tools_kpartx,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_kpartx/2023-06-02-16:34:41.log,
,oe_test_multipath-tools_mpathconf,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathconf/2023-06-02-16:36:24.log,
,oe_test_multipath-tools_mpathpersist,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathpersist/2023-06-02-16:37:37.log,
,oe_test_multipath-tools_multipath_01,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_01/2023-06-02-16:39:12.log,
,oe_test_multipath-tools_multipath_02,fail,./mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_02/2023-06-02-16:41:06.log,
,oe_test_service_multipathd,fail,./mugen-riscv/logs/multipath-tools/oe_test_service_multipathd/2023-06-02-16:42:47.log,
numad,oe_test_service_numad,fail,./mugen-riscv/logs/numad/oe_test_service_numad/2023-04-26-12:11:17.log,systemd启动失败，原因未知
open-iscsi,oe_test_service_iscsid,fail,./mugen-riscv/logs/open-iscsi/oe_test_service_iscsid/2023-04-26-12:21:15.log,systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
openvswitch,oe_test_service_openvswitch,fail,./mugen-riscv/logs/openvswitch/oe_test_service_openvswitch/2023-04-26-14:26:52.log,file missing systemd unit restart failure systemd unit runtime error
,oe_test_service_ovs-vswitchd,fail,./mugen-riscv/logs/openvswitch/oe_test_service_ovs-vswitchd/2023-04-26-14:34:14.log,file missing systemd unit restart failure systemd unit runtime error
,oe_test_service_ovsdb-server,fail,./mugen-riscv/logs/openvswitch/oe_test_service_ovsdb-server/2023-04-26-14:30:45.log,file missing systemd unit restart failure systemd unit runtime error
pcp,oe_test_service_pmmgr,fail,./mugen-riscv/logs/pcp/oe_test_service_pmmgr/2023-04-28-02:52:21.log,file missing systemd unit restart failure systemd unit runtime error
,oe_test_service_pmwebd,fail,./mugen-riscv/logs/pcp/oe_test_service_pmwebd/2023-04-28-02:57:15.log,file missing systemd unit restart failure systemd unit runtime error
pigz,oe_test_pigz,fail,./mugen-riscv/logs/pigz/oe_test_pigz/2023-04-26-19:20:20.log,
psacct,oe_test_psacct,fail,./mugen-riscv/logs/psacct/oe_test_psacct/2023-04-26-20:13:03.log,
,oe_test_service_psacct,fail,./mugen-riscv/logs/psacct/oe_test_service_psacct/2023-04-26-20:15:06.log,
quota,oe_test_service_quota_nld,fail,./mugen-riscv/logs/quota/oe_test_service_quota_nld/2023-04-26-21:17:36.log,
rasdaemon,oe_test_service_ras-mc-ctl,fail,./mugen-riscv/logs/rasdaemon/oe_test_service_ras-mc-ctl/2023-04-26-22:25:28.log,
rdma-core,oe_test_socket_ibacm,fail,./mugen-riscv/logs/rdma-core/oe_test_socket_ibacm/2023-04-26-22:38:45.log,
realmd,oe_test_service_realmd,fail,./mugen-riscv/logs/realmd/oe_test_service_realmd/2023-04-26-22:42:34.log,
rpmdevtools,oe_test_rpmdevtools_rpmdev-wipetree,fail,./mugen-riscv/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-wipetree/2023-05-19-19:27:17.log,Broken testcase/preinstall absent/timeout
samba,oe_test_service_nmb,fail,./mugen-riscv/logs/samba/oe_test_service_nmb/2023-04-27-02:03:38.log,systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
,oe_test_service_smb,fail,./mugen-riscv/logs/samba/oe_test_service_smb/2023-04-27-02:10:01.log,systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
,oe_test_service_winbind,fail,./mugen-riscv/logs/samba/oe_test_service_winbind/2023-04-27-02:12:55.log,systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
sanlock,oe_test_sanlock_wdmd,fail,./mugen-riscv/logs/sanlock/oe_test_sanlock_wdmd/2023-04-27-02:26:40.log,Module softdog not found
